id,machine_tag,full_name,surname,type,born_in,died_in,age,sex,ethnicity,roles,primary_role,clergy?,mother,mother_id,father,father_id,wikidata_id,en_wikipedia_url,dbpedia_uri,find_a_grave_url,plaques_count
18683,openplaques:subject:id=18683,Croydon Airport,Croydon Airport,place,,,unknown,object,,"[""airport"", ""terminal building""]",,false,,,,,Q1431914,https://en.wikipedia.org/wiki/Croydon_Airport,http://dbpedia.org/resource/Croydon_Airport,,1
4706,openplaques:subject:id=4706,Sir William Ramsay KCB FRS FRSE,Ramsay,man,1852,1916,64,male,,"[""Nobel Chemistry Laureate"", ""Knight Commander of the Order of the Bath"", ""Fellow of the Royal Society"", ""Fellow of the Royal Society of Edinburgh"", ""chemist"", ""discoverer of the Noble Gases""]",,false,,,,,Q950726,https://en.wikipedia.org/wiki/William_Ramsay,http://dbpedia.org/resource/William_Ramsay,,1
6360,openplaques:subject:id=6360,City Road Turnpike,City Road Turnpike,place,1766,1864,98,object,,"[""turnpike""]",turnpike,false,,,,,,,,,1
2992,openplaques:subject:id=2992,Herbert Howells CH CBE,Howells,man,1892,1983,91,male,,"[""composer"", ""teacher"", ""Companion of Honour"", ""Commander of the Most Excellent Order of the British Empire""]",,false,,,,,Q963107,https://en.wikipedia.org/wiki/Herbert_Howells,http://dbpedia.org/resource/Herbert_Howells,,1
3106,openplaques:subject:id=3106,first bomb of World War One to fall from a zeppelin on London,from a zeppelin on London,thing,1915,1915,0,object,,"[""bomb""]",bomb,false,,,,,,,,,1
5135,openplaques:subject:id=5135,Peter II,Peter II,man,1203,1268,65,male,,"[""Count of Savoy"", ""Earl of Richmond""]",,false,,,,,Q723562,"https://en.wikipedia.org/wiki/Peter_II,_Count_of_Savoy","http://dbpedia.org/resource/Peter_II,_Count_of_Savoy",,1
6408,openplaques:subject:id=6408,King Henry III of England,Henry III,man,1207,1272,65,male,,"[""husband"", ""father"", ""son"", ""King of England""]",King of England,false,,,King John of England,2372,Q160311,https://en.wikipedia.org/wiki/Henry_III_of_England,http://dbpedia.org/resource/Henry_III_of_England,,1
3686,openplaques:subject:id=3686,Simon de Montfort,Montfort,man,1208,1265,57,male,,"[""founder of the House of Commons""]",founder of the House of Commons,false,,,,,Q310092,"https://en.wikipedia.org/wiki/Simon_de_Montfort,_6th_Earl_of_Leicester","http://dbpedia.org/resource/Simon_de_Montfort,_6th_Earl_of_Leicester",,1
3684,openplaques:subject:id=3684,Anne Hyde,Hyde,woman,1638,1671,33,female,,"[""wife"", ""mother"", ""daughter""]",,false,,,Rt Hon. Earl Lord Viscount Edward Hyde PC,5730,Q145609,https://en.wikipedia.org/wiki/Anne_Hyde,http://dbpedia.org/resource/Anne_Hyde,,1
4754,openplaques:subject:id=4754,King James II of England,James II,man,1633,1701,67,male,,"[""father"", ""son"", ""King of England"", ""King of Scots""]",,false,,,King Charles I of England,2121,Q126188,https://en.wikipedia.org/wiki/James_II_of_England,http://dbpedia.org/resource/James_II_of_England,,1
21792,openplaques:subject:id=21792,Savoy,Savoy,man,,,unknown,object,,[],,false,,,,,Q14118,https://en.wikipedia.org/wiki/Savoy,http://dbpedia.org/resource/Savoy,,1
5666,openplaques:subject:id=5666,Oliver Cromwell MP,Cromwell,man,1599,1658,59,male,,"[""Member of Parliament"", ""Master of Horse"", ""Lord Protector of the Commonwealth""]",,false,,,,,Q44279,https://en.wikipedia.org/wiki/Oliver_Cromwell,http://dbpedia.org/resource/Oliver_Cromwell,,1
208,openplaques:subject:id=208,Joseph Conrad,Conrad,man,1857,1924,67,male,,"[""novelist""]",novelist,false,,,,,Q82925,https://en.wikipedia.org/wiki/Joseph_Conrad,http://dbpedia.org/resource/Joseph_Conrad,,1
380,openplaques:subject:id=380,John Galsworthy OM,Galsworthy,man,1867,1933,66,male,,"[""novelist"", ""playwright"", ""Order of Merit recipient"", ""Nobel Literature Laureate""]",,false,,,,,Q82248,https://en.wikipedia.org/wiki/John_Galsworthy,http://dbpedia.org/resource/John_Galsworthy,,1
448,openplaques:subject:id=448,Hilaire Belloc,Belloc,man,1870,1953,83,male,,"[""poet"", ""essayist"", ""historian""]",,false,,,,,Q333106,https://en.wikipedia.org/wiki/Hilaire_Belloc,http://dbpedia.org/resource/Hilaire_Belloc,,1
3054,openplaques:subject:id=3054,Jessica Tandy,Tandy,woman,1909,1994,85,female,,"[""actress"", ""star of Driving Miss Daisy""]",,false,,,,,Q182104,https://en.wikipedia.org/wiki/Jessica_Tandy,http://dbpedia.org/resource/Jessica_Tandy,,1
3048,openplaques:subject:id=3048,Eadweard Muybridge,Muybridge,man,1830,1904,74,male,,"[""photographer"", ""pioneer of motion photography""]",,false,,,,,Q190568,https://en.wikipedia.org/wiki/Eadweard_Muybridge,http://dbpedia.org/resource/Eadweard_Muybridge,,1
3016,openplaques:subject:id=3016,Beatrix Potter,Potter,woman,1866,1943,77,female,,"[""artist"", ""author""]",,false,,,,,Q214565,https://en.wikipedia.org/wiki/Beatrix_Potter,http://dbpedia.org/resource/Beatrix_Potter,,1
5131,openplaques:subject:id=5131,Stanley Harold Randolph,Randolph,man,,1941,unknown,male,,"[""Auxiliary Fireman""]",Auxiliary Fireman,false,,,,,,,,,1
5132,openplaques:subject:id=5132,Harry Richard Skinner,Skinner,man,,1941,unknown,male,,"[""Auxiliary Fireman""]",Auxiliary Fireman,false,,,,,,,,,1
5130,openplaques:subject:id=5130,Abraham Lewis,Lewis,man,,1941,unknown,male,,"[""Auxiliary Fireman""]",Auxiliary Fireman,false,,,,,,,,,1
5129,openplaques:subject:id=5129,Albert Edward Arber,Arber,man,,1941,unknown,male,,"[""Auxiliary Fireman""]",Auxiliary Fireman,false,,,,,,,,,1
9275,openplaques:subject:id=9275,Fred Dell,Dell,man,,1940,unknown,male,,"[""firefighter""]",firefighter,false,,,,,Q5494987,https://en.wikipedia.org/wiki/Fred_Dell,http://dbpedia.org/resource/Fred_Dell,,1
3176,openplaques:subject:id=3176,Yvonne Green,Green,woman,,1941,unknown,female,,"[""Auxiliary Firewoman"", ""firewatcher""]",,false,,,,,Q19520729,https://en.wikipedia.org/wiki/Yvonne_Green,http://dbpedia.org/resource/Yvonne_Green,,1
20805,openplaques:subject:id=20805,Blackfriars railway station,Blackfriars railway station,place,,,unknown,object,,"[""railway station""]",railway station,false,,,,,Q284195,https://en.wikipedia.org/wiki/Blackfriars_station,http://dbpedia.org/resource/Blackfriars_station,,1
3642,openplaques:subject:id=3642,Major General Charles George Gordon,Gordon,man,1833,1885,52,male,,"[""British Army Major General""]",British Army Major General,false,,,,,Q310035,https://en.wikipedia.org/wiki/Charles_George_Gordon,http://dbpedia.org/resource/Charles_George_Gordon,,1
1745,openplaques:subject:id=1745,Horace Walpole,Walpole,man,1717,1797,80,male,,"[""man of letters"", ""connoisseur"", ""son""]",,false,,,Sir Rt Hon. Earl Robert Walpole KG PC KB,201,Q309903,https://en.wikipedia.org/wiki/Horace_Walpole,http://dbpedia.org/resource/Horace_Walpole,,1
17466,openplaques:subject:id=17466,"City Pesthouse, Islington","City Pesthouse, Islington",place,1593,1736,143,object,,"[""plague house""]",plague house,false,,,,,,,,,1
3128,openplaques:subject:id=3128,Lord Fenner Brockway,Brockway,man,1888,1988,100,male,,"[""Member of Parliament"", ""Baron Brockway""]",,false,,,,,Q5443535,https://en.wikipedia.org/wiki/Fenner_Brockway,http://dbpedia.org/resource/Fenner_Brockway,,1
3636,openplaques:subject:id=3636,Eduard Suess,Suess,man,1831,1914,83,male,,"[""economist"", ""geologist"", ""statesman""]",,false,,,,,Q156941,https://en.wikipedia.org/wiki/Eduard_Suess,http://dbpedia.org/resource/Eduard_Suess,,1
19554,openplaques:subject:id=19554,"Barclays automated teller machine, Enfield","Barclays automated teller machine, Enfield",thing,1967,,53,object,,"[""world's first cash machine""]",world's first cash machine,false,,,,,,,,,1
5114,openplaques:subject:id=5114,Frederick Salmon,Salmon,man,1796,,unknown,male,,"[""founder of St Mark's Hospital""]",founder of St Mark's Hospital,false,,,,,Q7589963,https://en.wikipedia.org/wiki/St_Mark's_Hospital,http://dbpedia.org/resource/St_Mark's_Hospital,,1
3634,openplaques:subject:id=3634,Dadabhai Naoroji,Naoroji,man,1825,1917,92,male,,"[""Member of Parliament"", ""Asian elected to the House of Commons""]",,false,,,,,Q10240,https://en.wikipedia.org/wiki/Dadabhai_Naoroji,http://dbpedia.org/resource/Dadabhai_Naoroji,,1
3632,openplaques:subject:id=3632,John Bray,Bray,man,,,unknown,male,,[],,false,,,,,,,,,1
18131,openplaques:subject:id=18131,Sir Marquess William Compton KG,Compton,man,1851,1913,62,male,,"[""Knight of the Order of the Garter"", ""Marquess of Northampton""]",,false,,,,,Q8007035,"https://en.wikipedia.org/wiki/William_Compton,_5th_Marquess_of_Northampton","http://dbpedia.org/resource/William_Compton,_5th_Marquess_of_Northampton",,1
3630,openplaques:subject:id=3630,Thomas Britton,Britton,man,1644,1714,70,male,,"[""charcoal merchant"", ""concert promoter""]",,false,,,,,Q142187,https://en.wikipedia.org/wiki/Thomas_Britton,http://dbpedia.org/resource/Thomas_Britton,,1
3628,openplaques:subject:id=3628,Captain Ralph Douglas Binney CBE RN,Binney,man,,1944,unknown,male,,"[""Commander of the Most Excellent Order of the British Empire"", ""Royal Navy Captain""]",,false,,,,,,,,,1
3132,openplaques:subject:id=3132,Doug Mullins,Mullins,man,1932,1991,59,male,,"[""master dairyman""]",master dairyman,false,,,,,,,,,1
5503,openplaques:subject:id=5503,Fortune Theatre,Fortune Theatre,place,1600,1621,21,object,,"[""theatre""]",theatre,false,,,,,Q611390,https://en.wikipedia.org/wiki/Fortune_Playhouse,http://dbpedia.org/resource/Fortune_Playhouse,,1
16759,openplaques:subject:id=16759,Edward Alleyn,Alleyn,man,,,unknown,male,,"[""theatre manager""]",theatre manager,false,,,,,Q560455,https://en.wikipedia.org/wiki/Edward_Alleyn,http://dbpedia.org/resource/Edward_Alleyn,,1
3626,openplaques:subject:id=3626,Sir Dr James MacKenzie FRS,MacKenzie,man,1853,1925,72,male,,"[""physician"", ""Knight Bachelor"", ""Fellow of the Royal Society""]",,false,,,,,Q920583,https://en.wikipedia.org/wiki/James_Mackenzie_(cardiologist),http://dbpedia.org/resource/James_Mackenzie_(cardiologist),,1
3622,openplaques:subject:id=3622,Charles Gounod,Gounod,man,1818,1893,75,male,,"[""composer""]",composer,false,,,,,Q180278,https://en.wikipedia.org/wiki/Charles_Gounod,http://dbpedia.org/resource/Charles_Gounod,,1
1277,openplaques:subject:id=1277,Sir Jacob Epstein KBE,Epstein,man,1880,1959,79,male,,"[""sculptor"", ""Knight of the British Empire""]",,false,,,,,Q354779,https://en.wikipedia.org/wiki/Jacob_Epstein,http://dbpedia.org/resource/Jacob_Epstein,,1
5115,openplaques:subject:id=5115,William Kinnear,Kinnear,man,1880,1974,94,male,,"[""member of Kensington Rowing Club"", ""president of Kensington Rowing Club"", ""winner of Diamond Sculls, Wingfield Sculls, London Cup and Olympic Sculls""]",,false,,,,,Q1680129,https://en.wikipedia.org/wiki/Wally_Kinnear,http://dbpedia.org/resource/Wally_Kinnear,,1
3416,openplaques:subject:id=3416,Margaret McMillan CH CBE,McMillan,woman,1860,1931,71,female,,"[""social reformer"", ""Companion of Honour"", ""educationalist"", ""Commander of the Most Excellent Order of the British Empire"", ""pioneer of nursery education"", ""member""]",,false,,,,,Q3290510,https://en.wikipedia.org/wiki/Margaret_McMillan,http://dbpedia.org/resource/Margaret_McMillan,,1
3418,openplaques:subject:id=3418,Rachel McMillan,McMillan,woman,1859,1917,58,female,,"[""social reformer"", ""educationalist"", ""pioneer of nursery education""]",,false,,,,,Q13130911,https://en.wikipedia.org/wiki/Rachel_McMillan,http://dbpedia.org/resource/Rachel_McMillan,,1
5110,openplaques:subject:id=5110,Captain Christopher Jones,Jones,man,1570,1622,52,male,,"[""Captain of The Mayflower"", ""sea captain""]",,false,,,,,Q501660,https://en.wikipedia.org/wiki/Christopher_Jones_(Mayflower_captain),http://dbpedia.org/resource/Christopher_Jones_(Mayflower_captain),,1
7522,openplaques:subject:id=7522,Mayflower,Mayflower,thing,1609,1624,15,object,,"[""ship""]",ship,false,,,,,Q187093,https://en.wikipedia.org/wiki/Mayflower,http://dbpedia.org/resource/Mayflower,,1
16663,openplaques:subject:id=16663,Stainer Street Arch Bombing,Street Arch Bombing,thing,1941,1941,0,object,,"[""bombing""]",bombing,false,,,,,,,,,1
9930,openplaques:subject:id=9930,Time & Talents,Talents,group,,,unknown,object,,"[""organisation""]",organisation,false,,,,,Q11471,https://en.wikipedia.org/wiki/Time,http://dbpedia.org/resource/Time,,1
3614,openplaques:subject:id=3614,George Myers,Myers,man,1803,1875,72,male,,"[""Master Builder""]",Master Builder,false,,,,,Q5542743,https://en.wikipedia.org/wiki/George_Myers_(builder),http://dbpedia.org/resource/George_Myers_(builder),,1
23276,openplaques:subject:id=23276,Colin Cowdrey,Cowdrey,man,,,unknown,male,,[],,false,,,,,Q2982596,https://en.wikipedia.org/wiki/Colin_Cowdrey,http://dbpedia.org/resource/Colin_Cowdrey,,1
3612,openplaques:subject:id=3612,Edward Henry Corbould,Corbould,man,1815,1905,90,male,,"[""art tutor to the children of Queen Victoria""]",art tutor to the children of Queen Victoria,false,,,,,Q5343412,https://en.wikipedia.org/wiki/Edward_Henry_Corbould,http://dbpedia.org/resource/Edward_Henry_Corbould,,1
3610,openplaques:subject:id=3610,Hilda Doolittle,Doolittle,woman,1886,1961,75,female,,"[""poet"", ""writer""]",,false,,,,,Q236469,https://en.wikipedia.org/wiki/H.D.,http://dbpedia.org/resource/H.D.,,1
23373,openplaques:subject:id=23373,Cordwainers' Company,Company,man,,,unknown,object,,[],,false,,,,,,,,,1
16959,openplaques:subject:id=16959,Grand Lodge of English Freemasons,Grand Lodge of English Freemasons,place,1717,,303,object,,"[""lodge""]",lodge,false,,,,,,,,,1
5794,openplaques:subject:id=5794,The Daily Courant,Daily Courant,thing,1702,,318,object,,"[""newspaper"", ""London daily newspaper""]",,false,,,,,Q2741094,https://en.wikipedia.org/wiki/The_Daily_Courant,http://dbpedia.org/resource/The_Daily_Courant,,1
16932,openplaques:subject:id=16932,"Parish Church of St Stephen Coleman Street, London","Parish Church of St Stephen Coleman Street, London",place,1452,1940,488,object,,"[""church""]",church,false,,,,,,,,,1
5823,openplaques:subject:id=5823,Salisbury Court Playhouse,Salisbury Court Playhouse,place,1629,1649,20,object,,"[""theatre""]",theatre,false,,,,,,,,,1
4667,openplaques:subject:id=4667,Dr A. C. Bartley,Bartley,man,,,unknown,male,,"[""physician""]",physician,false,,,,,,,,,1
3606,openplaques:subject:id=3606,Sir Christopher Ingold,Ingold,man,1893,1970,77,male,,"[""Knight Bachelor"", ""Professor"", ""pioneer of our understanding of the electronic basis of structure, mechanism and reactivity in organic chemistry""]",,false,,,,,Q127779,https://en.wikipedia.org/wiki/Christopher_Kelk_Ingold,http://dbpedia.org/resource/Christopher_Kelk_Ingold,,1
3604,openplaques:subject:id=3604,Dr Thomas Linacre,Linacre,man,1460,1524,64,male,,"[""physician""]",physician,false,,,,,Q730540,https://en.wikipedia.org/wiki/Thomas_Linacre,http://dbpedia.org/resource/Thomas_Linacre,,1
2974,openplaques:subject:id=2974,Jeremy Feakes,Feakes,man,1972,2007,35,male,,"[""designer"", ""entrepreneur"", ""founder of The Urban Golf Tournament""]",,false,,,,,,,,,1
5109,openplaques:subject:id=5109,John Robert Daniel Tyssen,Tyssen,man,,,unknown,male,,"[""Steward for the new Hackney Manors""]",Steward for the new Hackney Manors,false,,,,,,,,,1
3592,openplaques:subject:id=3592,Robert Bell,Bell,man,,,unknown,male,,"[""founder of the East India Company""]",founder of the East India Company,false,,,,,,,,,1
18528,openplaques:subject:id=18528,Marine Society,Marine Society,group,1756,,264,object,,"[""society""]",society,false,,,,,,,,,1
18616,openplaques:subject:id=18616,"King's Arms Tavern, London","King's Arms Tavern, London",place,,,unknown,object,,"[""tavern""]",tavern,false,,,,,,,,,1
18617,openplaques:subject:id=18617,Jonas Hanway,Hanway,man,1712,1786,74,male,,"[""seaman"", ""founder of the Marine Society""]",,false,,,,,Q4497214,https://en.wikipedia.org/wiki/Jonas_Hanway,http://dbpedia.org/resource/Jonas_Hanway,,1
459,openplaques:subject:id=459,Sir Lord Robert Baden-Powell OM KCB GCVO KStJ GCMG,Baden-Powell,man,1857,1941,84,male,,"[""Order of Merit recipient"", ""Knight Commander of the Order of the Bath"", ""Companion of the Order of the Bath"", ""Knight Grand Cross Victoria Order"", ""Chief Scout of the World"", ""hero of the Siege of Mafeking"", ""founder of the Boy Scouts"", ""founder of the Girl Guides"", ""Knight of The Most Venerable Order of the Hospital of Saint John of Jerusalem"", ""Knight Commander of the Royal Victorian Order"", ""husband"", ""Baron Baden-Powell"", ""Freeman of the Borough of Poole"", ""Knight Grand Cross Order of St Michael and St George"", ""Baronet Baden-Powell of Bentley""]",,false,,,,,Q12665,"https://en.wikipedia.org/wiki/Robert_Baden-Powell,_1st_Baron_Baden-Powell","http://dbpedia.org/resource/Robert_Baden-Powell,_1st_Baron_Baden-Powell",,1
2980,openplaques:subject:id=2980,Frankie Howerd OBE,Howerd,man,1917,1992,75,male,,"[""Officer of the Most Excellent Order of the British Empire"", ""son of York""]",,false,,,,,Q979233,https://en.wikipedia.org/wiki/Frankie_Howerd,http://dbpedia.org/resource/Frankie_Howerd,,1
3590,openplaques:subject:id=3590,Richard Todd,Todd,man,1919,2009,90,male,,"[""actor""]",actor,false,,,,,Q457165,https://en.wikipedia.org/wiki/Richard_Todd,http://dbpedia.org/resource/Richard_Todd,,1
71,openplaques:subject:id=71,Sir Dr Alexander Fleming FRS FRSE FRCS,Fleming,man,1881,1955,74,male,,"[""discoverer of penicillin"", ""physician"", ""Knight Bachelor"", ""Fellow of the Royal Society"", ""Fellow of the Royal Society of Edinburgh"", ""Fellow of the Royal College of Surgeons"", ""Nobel Physiology or Medicine Laureate"", ""microbiologist""]",,false,,,,,Q37064,https://en.wikipedia.org/wiki/Alexander_Fleming,http://dbpedia.org/resource/Alexander_Fleming,,1
20888,openplaques:subject:id=20888,penicillin,penicillin,thing,,,unknown,object,,"[""antibiotic""]",antibiotic,false,,,,,Q12190,https://en.wikipedia.org/wiki/Penicillin,http://dbpedia.org/resource/Penicillin,,1
10298,openplaques:subject:id=10298,Coppice Row Turnpike,Coppice Row Turnpike,place,1750,1830,80,object,,"[""turnpike""]",turnpike,false,,,,,,,,,1
615,openplaques:subject:id=615,Edith Cavell,Cavell,woman,1865,1915,50,female,,"[""pioneer of modern nursing in Belgium"", ""heroine of the Great War""]",,false,,,,,Q237564,https://en.wikipedia.org/wiki/Edith_Cavell,http://dbpedia.org/resource/Edith_Cavell,,1
16775,openplaques:subject:id=16775,Surrey Docks Fire,Surrey Docks Fire,thing,1940,1940,0,object,,"[""bombing""]",bombing,false,,,,,,,,,1
96,openplaques:subject:id=96,Lord Alfred Tennyson,Tennyson,man,1809,1892,83,male,,"[""poet"", ""Poet Laureate of the United Kingdom"", ""Baron Tennyson""]",,false,,,,,Q173869,"https://en.wikipedia.org/wiki/Alfred,_Lord_Tennyson","http://dbpedia.org/resource/Alfred,_Lord_Tennyson",,1
3058,openplaques:subject:id=3058,George Graham FRS,Graham,man,1673,1751,78,male,,"[""clockmaker"", ""Fellow of the Royal Society""]",,false,,,,,Q964704,https://en.wikipedia.org/wiki/George_Graham_(clockmaker),http://dbpedia.org/resource/George_Graham_(clockmaker),,1
123,openplaques:subject:id=123,Edgar Wallace,Wallace,man,1875,1932,57,male,,"[""writer"", ""reporter""]",,false,,,,,Q271824,https://en.wikipedia.org/wiki/Edgar_Wallace,http://dbpedia.org/resource/Edgar_Wallace,,1
5104,openplaques:subject:id=5104,Sir Rt Hon. Earl Lord Robert Dudley KG PC,Dudley,man,1532,1588,56,male,,"[""Member of Parliament"", ""Knight of the Order of the Garter"", ""Earl of Leicester"", ""Master of the Alienation Office"", ""Privy Counsellor"", ""Baron Denbigh""]",,false,,,,,Q318017,"https://en.wikipedia.org/wiki/Robert_Dudley,_1st_Earl_of_Leicester","http://dbpedia.org/resource/Robert_Dudley,_1st_Earl_of_Leicester",,1
17090,openplaques:subject:id=17090,Alienation Office,Alienation Office,man,1577,1835,258,object,,"[""government organisation""]",government organisation,false,,,,,Q4726505,https://en.wikipedia.org/wiki/Alienation_Office,http://dbpedia.org/resource/Alienation_Office,,1
5502,openplaques:subject:id=5502,"Great Synagogue, London","Great Synagogue, London",place,,1272,unknown,object,,"[""synagogue""]",synagogue,false,,,,,,,,,1
133,openplaques:subject:id=133,Samuel Taylor Coleridge,Coleridge,man,1772,1834,62,male,,"[""poet"", ""critic"", ""philosopher""]",,false,,,,,Q82409,https://en.wikipedia.org/wiki/Samuel_Taylor_Coleridge,http://dbpedia.org/resource/Samuel_Taylor_Coleridge,,1
2972,openplaques:subject:id=2972,Thomas Briggs Esq,Briggs,man,,1864,unknown,male,,"[""person to be murdered on a railway train"", ""Esquire""]",,false,,,,,,,,,1
4839,openplaques:subject:id=4839,George Cruikshank,Cruikshank,man,1792,1878,86,male,,"[""illustrator"", ""engraver""]",,false,,,,,Q360466,https://en.wikipedia.org/wiki/George_Cruikshank,http://dbpedia.org/resource/George_Cruikshank,,1
3560,openplaques:subject:id=3560,Sir Charles Wheeler CBE PRA KCVO,Wheeler,man,1892,1975,83,male,,"[""sculptor"", ""Commander of the Most Excellent Order of the British Empire"", ""President of the Royal Academy"", ""Knight Commander of the Royal Victorian Order"", ""Freeman of Wolverhampton""]",,false,,,,,Q5083486,https://en.wikipedia.org/wiki/Charles_Wheeler_(sculptor),http://dbpedia.org/resource/Charles_Wheeler_(sculptor),,1
4334,openplaques:subject:id=4334,Robert Boothby,Boothby,man,1900,1986,86,male,,"[""author"", ""broadcaster"", ""politician""]",,false,,,,,Q334557,"https://en.wikipedia.org/wiki/Robert_Boothby,_Baron_Boothby","http://dbpedia.org/resource/Robert_Boothby,_Baron_Boothby",,1
2362,openplaques:subject:id=2362,Frédéric Chopin,Chopin,man,1810,1849,39,male,,"[""composer""]",composer,false,,,,,Q1268,https://en.wikipedia.org/wiki/Frédéric_Chopin,http://dbpedia.org/resource/Frédéric_Chopin,,1
3558,openplaques:subject:id=3558,Sir Hiram Maxim,Maxim,man,1840,1916,76,male,,"[""inventor"", ""engineer"", ""Knight Bachelor""]",,false,,,,,Q315601,https://en.wikipedia.org/wiki/Hiram_Maxim,http://dbpedia.org/resource/Hiram_Maxim,,1
23676,openplaques:subject:id=23676,Maxim Gun,Maxim Gun,thing,,,unknown,object,,"[""weapon""]",weapon,false,,,,,Q282352,https://en.wikipedia.org/wiki/Maxim_gun,http://dbpedia.org/resource/Maxim_gun,,1
3556,openplaques:subject:id=3556,John Thurloe,Thurloe,man,1616,1668,52,male,,"[""Postmaster-General"", ""Secretary of State of the United Kingdom"", ""Bencher of Lincoln's Inn""]",,false,,,,,Q544680,https://en.wikipedia.org/wiki/John_Thurloe,http://dbpedia.org/resource/John_Thurloe,,1
18022,openplaques:subject:id=18022,Royal Horticultural Society,Royal Horticultural Society,group,1804,,216,object,,"[""society""]",society,false,,,,,Q1032739,https://en.wikipedia.org/wiki/Royal_Horticultural_Society,http://dbpedia.org/resource/Royal_Horticultural_Society,,1
18023,openplaques:subject:id=18023,John Hatchard,Hatchard,man,1769,1849,80,male,,"[""bookseller""]",bookseller,false,,,,,Q18527016,https://en.wikipedia.org/wiki/John_Hatchard,http://dbpedia.org/resource/John_Hatchard,,1
18024,openplaques:subject:id=18024,Hatchards,Hatchards,place,1797,,223,object,,"[""bookstore""]",bookstore,false,,,,,Q5681055,https://en.wikipedia.org/wiki/Hatchards,http://dbpedia.org/resource/Hatchards,,1
5048,openplaques:subject:id=5048,W. G. R. Sprague,Sprague,man,1863,1933,70,male,,"[""theatre architect""]",theatre architect,false,,,,,Q7945581,https://en.wikipedia.org/wiki/W._G._R._Sprague,http://dbpedia.org/resource/W._G._R._Sprague,,1
18994,openplaques:subject:id=18994,Queen's Theatre,Queen's Theatre,place,1908,,112,object,,"[""theatre""]",theatre,false,,,,,Q2122620,https://en.wikipedia.org/wiki/Sondheim_Theatre,http://dbpedia.org/resource/Sondheim_Theatre,,1
161,openplaques:subject:id=161,John Constable RA,Constable,man,1776,1837,61,male,,"[""artist"", ""painter"", ""Royal Academician""]",,false,,,,,Q159297,https://en.wikipedia.org/wiki/John_Constable,http://dbpedia.org/resource/John_Constable,,1
3352,openplaques:subject:id=3352,Sir Elton John CBE,John,man,1947,,73,male,,"[""Knight Bachelor"", ""Commander of the Most Excellent Order of the British Empire"", ""rock legend""]",,false,,,,,Q2808,https://en.wikipedia.org/wiki/Elton_John,http://dbpedia.org/resource/Elton_John,,1
3554,openplaques:subject:id=3554,Ernest Raymond,Raymond,man,1888,1974,86,male,,"[""author"", ""author of more than fifty books including We The Accused""]",,false,,,,,Q5393723,https://en.wikipedia.org/wiki/Ernest_Raymond,http://dbpedia.org/resource/Ernest_Raymond,,1
3552,openplaques:subject:id=3552,James McBey,McBey,man,1883,1959,75,male,,"[""artist""]",artist,false,,,,,Q6139167,https://en.wikipedia.org/wiki/James_McBey,http://dbpedia.org/resource/James_McBey,,1
3550,openplaques:subject:id=3550,Charles Morgan,Morgan,man,1894,1958,64,male,,"[""novelist"", ""critic""]",,false,,,,,Q1065287,https://en.wikipedia.org/wiki/Charles_Langbridge_Morgan,http://dbpedia.org/resource/Charles_Langbridge_Morgan,,1
3548,openplaques:subject:id=3548,June Aylward,Aylward,woman,1891,1965,74,female,,[],,false,,,,,,,,,1
3544,openplaques:subject:id=3544,Sir Osbert Sitwell CH 5th Baronet,Sitwell,man,1892,1969,77,male,,"[""author"", ""essayist"", ""Companion of Honour"", ""British Army Captain"", ""son"", ""friend"", ""Baronet Sitwell of Renishaw""]",,false,Ida Sitwell,10397,Sir George Sitwell 4th Baronet,10396,Q1382720,https://en.wikipedia.org/wiki/Osbert_Sitwell,http://dbpedia.org/resource/Osbert_Sitwell,,1
3542,openplaques:subject:id=3542,Sir Michael Sobell,Sobell,man,1892,1993,101,male,,"[""Knight Bachelor""]",Knight Bachelor,false,,,,,Q6834498,https://en.wikipedia.org/wiki/Michael_Sobell,http://dbpedia.org/resource/Michael_Sobell,,1
4701,openplaques:subject:id=4701,Jack Cohen,Cohen,man,1898,1979,81,male,,"[""entrepreneur"", ""founder of Tesco Stores""]",,false,,,,,Q5504856,https://en.wikipedia.org/wiki/Jack_Cohen_(businessman),http://dbpedia.org/resource/Jack_Cohen_(businessman),,1
4467,openplaques:subject:id=4467,Charles Rolls,Rolls,man,1877,1910,33,male,,"[""pioneer of aviation"", ""pioneer of motoring"", ""business partner""]",,false,,,,,Q313074,https://en.wikipedia.org/wiki/Charles_Rolls,http://dbpedia.org/resource/Charles_Rolls,,1
2994,openplaques:subject:id=2994,Sir Dr William Jackson Hooker DCL FRS LLD KH,Hooker,man,1785,1865,80,male,,"[""botanist"", ""Knight Bachelor"", ""Fellow of the Royal Society"", ""creator of The Royal Botanical Gardens at Kew"", ""director of The Royal Botanical Gardens at Kew"", ""Doctor of Law"", ""Doctor of Civil Law"", ""Director of Kew Gardens"", ""Knight of the Royal Guelphic Order"", ""Professor of Botany""]",,false,,,,,Q472639,https://en.wikipedia.org/wiki/William_Jackson_Hooker,http://dbpedia.org/resource/William_Jackson_Hooker,,1
