id,machine_tag,full_name,surname,type,born_in,died_in,age,sex,ethnicity,roles,primary_role,clergy?,mother,mother_id,father,father_id,wikidata_id,en_wikipedia_url,dbpedia_uri,find_a_grave_url,plaques_count
16520,openplaques:subject:id=16520,Richard Hook,Hook,man,,1555,unknown,male,,[],,false,,,,,,,,,1
17752,openplaques:subject:id=17752,"first moving picture show, Chichester","first moving picture show, Chichester",thing,1896,1896,0,object,,"[""moving picture show""]",moving picture show,false,,,,,,,,,1
16522,openplaques:subject:id=16522,Charles Crocker,Crocker,man,,,unknown,male,,"[""poet""]",poet,false,,,,,Q2958817,https://en.wikipedia.org/wiki/Charles_Crocker,http://dbpedia.org/resource/Charles_Crocker,,1
16521,openplaques:subject:id=16521,Osbert Lancaster,Lancaster,man,1908,1986,78,male,,"[""writer"", ""cartoonist""]",cartoonist,false,,,,,Q7105735,https://en.wikipedia.org/wiki/Osbert_Lancaster,http://dbpedia.org/resource/Osbert_Lancaster,,1
16523,openplaques:subject:id=16523,Sir Victor Horsley FRS,Horsley,man,1857,1916,59,male,,"[""social reformer"", ""Knight Bachelor"", ""Fellow of the Royal Society"", ""son"", ""pioneer of neurosurgery""]",Fellow of the Royal Society,false,,,John Calcott Horsley,5219,Q1258797,https://en.wikipedia.org/wiki/Victor_Horsley,http://dbpedia.org/resource/Victor_Horsley,,1
16513,openplaques:subject:id=16513,"The Angel Inn, Monmouth","Angel Inn, Monmouth",place,1240,,782,object,,"[""inn""]",inn,false,,,,,Q921460,"https://en.wikipedia.org/wiki/The_Angel_Hotel,_Monmouth","http://dbpedia.org/resource/The_Angel_Hotel,_Monmouth",,1
16512,openplaques:subject:id=16512,"St Mary's Priory Church, Monmouth","St Mary's Priory Church, Monmouth",place,1101,,921,object,,"[""church""]",church,false,,,,,Q1087515,"https://en.wikipedia.org/wiki/St_Mary's_Priory_Church,_Monmouth","http://dbpedia.org/resource/St_Mary's_Priory_Church,_Monmouth",,1
16511,openplaques:subject:id=16511,"Savoy Theatre, Monmouth","Savoy Theatre, Monmouth",place,1928,,94,object,,"[""cinema""]",cinema,false,,,,,Q926376,"https://en.wikipedia.org/wiki/Savoy_Theatre,_Monmouth","http://dbpedia.org/resource/Savoy_Theatre,_Monmouth",,1
16510,openplaques:subject:id=16510,Judges' Lodging,Judges' Lodging,place,,,unknown,object,,"[""town house""]",town house,false,,,,,Q662278,"https://en.wikipedia.org/wiki/Judges'_Lodgings,_Monmouth","http://dbpedia.org/resource/Judges'_Lodgings,_Monmouth",,1
16509,openplaques:subject:id=16509,"Rolls Hall, Monmouth","Rolls Hall, Monmouth",place,1887,,135,object,,"[""library"", ""public hall""]",public hall,false,,,,,Q926293,"https://en.wikipedia.org/wiki/The_Rolls_Hall,_Monmouth","http://dbpedia.org/resource/The_Rolls_Hall,_Monmouth",,1
16508,openplaques:subject:id=16508,"Market Hall, Monmouth",Monmouth,place,1840,1963,123,object,,"[""market hall""]",market hall,false,,,,,Q856517,"https://en.wikipedia.org/wiki/Market_Hall,_Monmouth","http://dbpedia.org/resource/Market_Hall,_Monmouth",,1
16504,openplaques:subject:id=16504,"Shire Hall, Monmouth","Shire Hall, Monmouth",place,1724,,298,object,,"[""market hall"", ""Assize Court""]",market hall,false,,,,,Q1070234,"https://en.wikipedia.org/wiki/Shire_Hall,_Monmouth","http://dbpedia.org/resource/Shire_Hall,_Monmouth",,1
16503,openplaques:subject:id=16503,"1 Agincourt Square, Monmouth","Agincourt Square, Monmouth",place,1624,,398,object,,"[""house""]",house,false,,,,,,,,,1
16500,openplaques:subject:id=16500,"King's Head Hotel, Monmouth","King's Head Hotel, Monmouth",place,,,unknown,object,,"[""hotel""]",hotel,false,,,,,,,,,1
16501,openplaques:subject:id=16501,Monmouth Bank,Monmouth Bank,thing,1740,,282,object,,"[""bank""]",bank,false,,,,,,,,,1
16502,openplaques:subject:id=16502,"County Club, Monmouth","Club, Monmouth",group,1877,,145,object,,"[""club""]",club,false,,,,,,,,,1
16499,openplaques:subject:id=16499,Monmouthshire Beacon,Monmouthshire Beacon,man,1837,,185,object,,"[""newspaper publisher""]",newspaper publisher,false,,,,,Q6901154,https://en.wikipedia.org/wiki/Monmouthshire_Beacon,http://dbpedia.org/resource/Monmouthshire_Beacon,,1
16498,openplaques:subject:id=16498,Cornwall House,Cornwall House,place,1752,,270,object,,"[""house""]",house,false,,,,,Q524777,https://en.wikipedia.org/wiki/Cornwall_House,http://dbpedia.org/resource/Cornwall_House,,1
19039,openplaques:subject:id=19039,Henry Somerset,Somerset,man,1847,1924,77,male,,"[""Duke of Beaufort""]",Duke of Beaufort,false,,,,,Q3784999,"https://en.wikipedia.org/wiki/Henry_Somerset,_9th_Duke_of_Beaufort","http://dbpedia.org/resource/Henry_Somerset,_9th_Duke_of_Beaufort",,1
19040,openplaques:subject:id=19040,Roman Fort,Fort,place,,,unknown,object,,"[""fort""]",fort,false,,,,,,,,,1
16526,openplaques:subject:id=16526,Royal Air Force Lichfield,Royal Air Force Lichfield,place,1939,1958,19,object,,"[""military base""]",military base,false,,,,,,,,,1
16489,openplaques:subject:id=16489,"The Robin Hood Inn, Monmouth","Robin Hood Inn, Monmouth",place,,,unknown,object,,"[""inn""]",inn,false,,,,,,,,,1
17047,openplaques:subject:id=17047,"West Gate, Abergavenny","West Gate, Abergavenny",place,,,unknown,object,,"[""gate""]",gate,false,,,,,,,,,1
17050,openplaques:subject:id=17050,"Kings Arms, Abergavenny","Kings Arms, Abergavenny",place,,,unknown,object,,"[""inn""]",inn,false,,,,,,,,,1
17049,openplaques:subject:id=17049,"Cow Inn, Abergavenny","Cow Inn, Abergavenny",place,,,unknown,object,,"[""inn""]",inn,false,,,,,,,,,1
16487,openplaques:subject:id=16487,"King Henry VIII Grammar School, Abergavenny","King Henry VIII Grammar School, Abergavenny",place,1542,1898,356,object,,"[""grammar school""]",grammar school,false,,,,,,,,,1
17053,openplaques:subject:id=17053,"High Cross, Abergavenny","High Cross, Abergavenny",place,,,unknown,object,,"[""market cross""]",market cross,false,,,,,,,,,1
17048,openplaques:subject:id=17048,"North Gate, Abergavenny","North Gate, Abergavenny",place,,,unknown,object,,"[""gate""]",gate,false,,,,,,,,,1
16486,openplaques:subject:id=16486,"Town Hall, Abergavenny","Town Hall, Abergavenny",place,1870,,152,object,,"[""town hall""]",town hall,false,,,,,,,,,1
17504,openplaques:subject:id=17504,"Jettied row of shops, Abergavenny","Jettied row of shops, Abergavenny",place,,,unknown,object,,"[""shop""]",shop,false,,,,,,,,,1
16475,openplaques:subject:id=16475,"Tithe Barn, Abergavenny","Tithe Barn, Abergavenny",place,,,unknown,object,,"[""tithe barn""]",tithe barn,false,,,,,,,,,1
17808,openplaques:subject:id=17808,"Guildhall, Southampton","Guildhall, Southampton",place,,,unknown,object,,"[""guild hall""]",guild hall,false,,,,,,,,,1
17809,openplaques:subject:id=17809,"Bargate, Southampton","Bargate, Southampton",place,,,unknown,object,,"[""gate""]",gate,false,,,,,,,,,1
16476,openplaques:subject:id=16476,David Harris,Harris,man,1754,1803,49,male,,"[""cricketer"", ""fast bowler""]",cricketer,false,,,,,,,,,1
16477,openplaques:subject:id=16477,Lupino Lane,Lane,man,1892,1959,67,male,,"[""actor"", ""comedian""]",actor,false,,,,,Q684869,https://en.wikipedia.org/wiki/Lupino_Lane,http://dbpedia.org/resource/Lupino_Lane,,1
16466,openplaques:subject:id=16466,Alice Lloyd,Lloyd,woman,1873,1949,76,female,,"[""music hall artiste""]",music hall artiste,false,,,,,,,,,1
7174,openplaques:subject:id=7174,Errol Flynn,Flynn,man,1909,1959,50,male,,"[""actor""]",actor,false,,,,,Q93188,https://en.wikipedia.org/wiki/Errol_Flynn,http://dbpedia.org/resource/Errol_Flynn,,1
17180,openplaques:subject:id=17180,"Hotel Majestic, Harrogate",Harrogate,place,,,unknown,object,,"[""hotel""]",hotel,false,,,,,,,,,1
2836,openplaques:subject:id=2836,Mary Anne Clarke,Clarke,woman,1776,1852,76,female,,"[""notorious mistress of the Duke of York"", ""mistress""]",notorious mistress of the Duke of York,false,,,,,Q273826,https://en.wikipedia.org/wiki/Mary_Anne_Clarke,http://dbpedia.org/resource/Mary_Anne_Clarke,,1
16458,openplaques:subject:id=16458,Thomas Hunter,Hunter,man,1831,1915,84,male,,"[""social reformer"", ""educator""]",educator,false,,,,,Q7790915,https://en.wikipedia.org/wiki/Thomas_Hunter_(school_founder),http://dbpedia.org/resource/Thomas_Hunter_(school_founder),,1
16445,openplaques:subject:id=16445,"Black Lion, London","Black Lion, London",place,,,unknown,object,"","[""public house""]",public house,false,,,,,,,,,1
18434,openplaques:subject:id=18434,Thomas Millwood,Millwood,man,,1804,unknown,male,,"[""bricklayer"", ""mistaken ghost""]",bricklayer,false,,,,,,,,,1
18435,openplaques:subject:id=18435,Francis-Smith,Francis-Smith,man,,,unknown,male,,"[""exciseman""]",exciseman,false,,,,,,,,,1
23872,openplaques:subject:id=23872,The Hammersmith Ghost,Ghost,man,1804,,unknown,male,,"[""ghost""]",ghost,false,,,,,,,,,1
8704,openplaques:subject:id=8704,General John Lambert,Lambert,man,1619,1684,65,male,,"[""English Parliamentary Army General""]",English Parliamentary Army General,false,,,,,Q1395992,https://en.wikipedia.org/wiki/John_Lambert_(general),http://dbpedia.org/resource/John_Lambert_(general),,1
16437,openplaques:subject:id=16437,"Open Air Swimming Pool, Cirencester","Open Air Swimming Pool, Cirencester",place,1869,,153,object,,"[""swimming baths""]",swimming baths,false,,,,,,,,,1
6569,openplaques:subject:id=6569,John Arnold,Arnold,man,1736,1799,63,male,,"[""watchmaker"", ""perfector of the ship's chronometer"", ""horologist""]",watchmaker,false,,,,,Q1699169,https://en.wikipedia.org/wiki/John_Arnold_(watchmaker),http://dbpedia.org/resource/John_Arnold_(watchmaker),,1
16419,openplaques:subject:id=16419,Sir John Harrington KB,Harrington,man,1561,1612,51,male,,"[""writer"", ""Knight Bachelor"", ""inventor of the lavatorial flush"", ""Knight Companion of the Order of the Bath""]",inventor of the lavatorial flush,false,,,,,Q686895,https://en.wikipedia.org/wiki/John_Harington_(writer),http://dbpedia.org/resource/John_Harington_(writer),,1
8969,openplaques:subject:id=8969,Hallam Football Club,Hallam Football Club,group,1860,,162,object,,"[""association football club""]",association football club,false,,,,,Q1257402,https://en.wikipedia.org/wiki/Hallam_F.C.,http://dbpedia.org/resource/Hallam_F.C.,,1
16421,openplaques:subject:id=16421,Sandygate,Sandygate,man,,,unknown,object,,"[""football ground"", ""oldest football ground in the world""]",football ground,false,,,,,,,,,1
16417,openplaques:subject:id=16417,Blitz,Blitz,man,,,unknown,male,,[],,false,,,,,,,,,1
16414,openplaques:subject:id=16414,William Lindley,Lindley,man,1808,1900,92,male,,"[""civil engineer"", ""father""]",civil engineer,false,,,,,Q567495,https://en.wikipedia.org/wiki/William_Lindley,http://dbpedia.org/resource/William_Lindley,,1
16415,openplaques:subject:id=16415,Sir William Heerlein Lindley KBE,Lindley,man,1853,1917,64,male,,"[""civil engineer"", ""Knight of the British Empire"", ""son""]",civil engineer,false,,,William Lindley,16414,Q460624,https://en.wikipedia.org/wiki/William_Heerlein_Lindley,http://dbpedia.org/resource/William_Heerlein_Lindley,,1
16423,openplaques:subject:id=16423,Edward McKnight Kauffer,Kauffer,man,1890,1954,64,male,,"[""designer""]",designer,false,,,,,Q319819,https://en.wikipedia.org/wiki/Edward_McKnight_Kauffer,http://dbpedia.org/resource/Edward_McKnight_Kauffer,,1
16424,openplaques:subject:id=16424,Marion Dorn,Dorn,woman,1896,1964,68,female,,"[""designer""]",designer,false,,,,,Q18338434,https://en.wikipedia.org/wiki/Marion_Dorn,http://dbpedia.org/resource/Marion_Dorn,,1
16416,openplaques:subject:id=16416,Georgette Heyer,Heyer,woman,1902,1974,72,female,,"[""novelist""]",novelist,false,,,,,Q272706,https://en.wikipedia.org/wiki/Georgette_Heyer,http://dbpedia.org/resource/Georgette_Heyer,,1
16410,openplaques:subject:id=16410,Portsmouth & Horndean Light Railway,Portsmouth & Horndean Light Railway,thing,,,unknown,object,,"[""railway""]",railway,false,,,,,Q72259,https://en.wikipedia.org/wiki/Portsmouth,http://dbpedia.org/resource/Portsmouth,,1
16405,openplaques:subject:id=16405,George William Manby FRS,Manby,man,1765,1854,89,male,,"[""inventor"", ""Fellow of the Royal Society"", ""sailor""]",Fellow of the Royal Society,false,,,,,Q1508626,https://en.wikipedia.org/wiki/George_William_Manby,http://dbpedia.org/resource/George_William_Manby,,1
16404,openplaques:subject:id=16404,Brecon County Grammar School for Boys,Boys,place,,,unknown,object,,"[""school""]",school,false,,,,,,,,,1
4687,openplaques:subject:id=4687,Sir William Walton OM,Walton,man,1902,1983,81,male,,"[""Order of Merit recipient"", ""Knight Bachelor"", ""composer of Facade, Belshazzar's Feast & the Coronation Marches of 1937 and 1953""]","composer of Facade, Belshazzar's Feast & the Coronation Marches of 1937 and 1953",false,,,,,Q310939,https://en.wikipedia.org/wiki/William_Walton,http://dbpedia.org/resource/William_Walton,,1
17162,openplaques:subject:id=17162,Emily Phipps,Phipps,woman,1865,1943,78,female,,"[""head teacher""]",head teacher,false,,,,,Q5372172,https://en.wikipedia.org/wiki/Emily_Phipps,http://dbpedia.org/resource/Emily_Phipps,,1
17163,openplaques:subject:id=17163,Rev Dr Griffith John DD,John,man,1831,1912,80,male,,"[""Reverend"", ""Divinitatis Doctor""]",Reverend,true,,,,,Q4569597,https://en.wikipedia.org/wiki/Griffith_John,http://dbpedia.org/resource/Griffith_John,,1
17164,openplaques:subject:id=17164,William Robert Grove FRS,Grove,man,1811,1896,85,male,,"[""Fellow of the Royal Society""]",Fellow of the Royal Society,false,,,,,Q561117,https://en.wikipedia.org/wiki/William_Robert_Grove,http://dbpedia.org/resource/William_Robert_Grove,,1
16393,openplaques:subject:id=16393,Lionel Tertis,Tertis,man,1876,1975,99,male,,"[""viola player""]",viola player,false,,,,,Q718637,https://en.wikipedia.org/wiki/Lionel_Tertis,http://dbpedia.org/resource/Lionel_Tertis,,1
16447,openplaques:subject:id=16447,Mne. Steve Curley RM,Curley,man,,2010,unknown,male,,"[""husband"", ""Royal Marine""]",Royal Marine,false,,,,,,,,,1
16448,openplaques:subject:id=16448,Kirianne Curley,Curley,woman,,,unknown,female,,"[""wife""]",,false,,,,,,,,,1
16389,openplaques:subject:id=16389,Luigi Manze,Manze,man,,,unknown,male,,"[""brother""]",,false,,,,,,,,,1
16400,openplaques:subject:id=16400,J. B. S. Haldane,Haldane,man,1892,1964,72,male,,"[""biologist"", ""polymath""]",polymath,false,,,,,Q156333,https://en.wikipedia.org/wiki/J._B._S._Haldane,http://dbpedia.org/resource/J._B._S._Haldane,,1
22254,openplaques:subject:id=22254,Robert Edwards,Edwards,man,1925,2013,88,male,,[],,false,,,,,Q104913,https://en.wikipedia.org/wiki/Robert_Edwards_(physiologist),http://dbpedia.org/resource/Robert_Edwards_(physiologist),,1
22255,openplaques:subject:id=22255,Jean Purdy,Purdy,woman,1945,1985,40,female,,[],,false,,,,,,,,,1
22256,openplaques:subject:id=22256,Louise Brown,Brown,woman,1978,,44,female,,[],,false,,,,,Q234027,https://en.wikipedia.org/wiki/Louise_Brown,http://dbpedia.org/resource/Louise_Brown,,1
16398,openplaques:subject:id=16398,Fred Sanger CH OM CBE FAA,Sanger,man,1918,2013,95,male,,"[""Nobel Chemistry Laureate"", ""biochemist"", ""Order of Merit recipient"", ""Companion of Honour"", ""Commander of the Most Excellent Order of the British Empire"", ""Fellow of the Australian Academy of Science""]",biochemist,false,,,,,Q151564,https://en.wikipedia.org/wiki/Frederick_Sanger,http://dbpedia.org/resource/Frederick_Sanger,,1
16394,openplaques:subject:id=16394,Sir Andrew Huxley OM PRS FRS,Huxley,man,1917,2012,94,male,,"[""physiologist"", ""President of the Royal Society"", ""Order of Merit recipient"", ""Knight Bachelor"", ""Fellow of the Royal Society"", ""Nobel Physiology or Medicine Laureate"", ""son""]",physiologist,false,Rosalind Bruce,22821,Leonard Huxley,24,Q104607,https://en.wikipedia.org/wiki/Andrew_Huxley,http://dbpedia.org/resource/Andrew_Huxley,,1
16395,openplaques:subject:id=16395,Sir Alan Lloyd Hodgkin OM KBE PRS,Hodgkin,man,1914,1998,84,male,,"[""physiologist"", ""President of the Royal Society"", ""Order of Merit recipient"", ""Knight of the British Empire"", ""Nobel Physiology or Medicine Laureate""]",physiologist,false,,,,,Q193650,https://en.wikipedia.org/wiki/Alan_Hodgkin,http://dbpedia.org/resource/Alan_Hodgkin,,1
21718,openplaques:subject:id=21718,Edgar Douglas Adrian OM PRS,Adrian,man,1889,1977,87,male,,"[""President of the Royal Society"", ""Order of Merit recipient""]",President of the Royal Society,false,,,,,Q231292,https://en.wikipedia.org/wiki/Edgar_Adrian,http://dbpedia.org/resource/Edgar_Adrian,,1
16396,openplaques:subject:id=16396,Sir Richard Owen KCB FRS,Owen,man,1804,1892,88,male,,"[""Knight Commander of the Order of the Bath"", ""Fellow of the Royal Society"", ""anatomist""]",anatomist,false,,,,,Q151556,https://en.wikipedia.org/wiki/Richard_Owen,http://dbpedia.org/resource/Richard_Owen,,1
16397,openplaques:subject:id=16397,Dolly the Sheep,Dolly the Sheep,animal,1996,2003,6,female,,"[""sheep""]",sheep,false,,,,,Q171433,https://en.wikipedia.org/wiki/Dolly_(sheep),http://dbpedia.org/resource/Dolly_(sheep),,1
16399,openplaques:subject:id=16399,Anthony Carlisle,Carlisle,man,1758,1840,82,male,,"[""inventor"", ""surgeon""]",surgeon,false,,,,,Q572978,https://en.wikipedia.org/wiki/Anthony_Carlisle,http://dbpedia.org/resource/Anthony_Carlisle,,1
16406,openplaques:subject:id=16406,Sir Sydney Camm CBE FRAeS,Camm,man,1893,1966,73,male,,"[""aircraft designer"", ""Knight Bachelor"", ""Commander of the Most Excellent Order of the British Empire"", ""Fellow of the Royal Aeronautical Society""]",Commander of the Most Excellent Order of the British Empire,false,,,,,Q1724088,https://en.wikipedia.org/wiki/Sydney_Camm,http://dbpedia.org/resource/Sydney_Camm,,1
16411,openplaques:subject:id=16411,Dame Dr Honor Fell DBE DSc FRS,Fell,woman,1900,1986,86,female,,"[""biologist"", ""Fellow of the Royal Society"", ""Doctor of Science"", ""Dame Commander of the Most Excellent Order of the British Empire"", ""142-143 Spon Street""]",biologist,false,,,,,Q5896784,https://en.wikipedia.org/wiki/Honor_Fell,http://dbpedia.org/resource/Honor_Fell,,1
16459,openplaques:subject:id=16459,Buxton Railway Station fan window,fan window,man,1863,,159,object,,"[""fan window""]",fan window,false,,,,,,,,,1
18482,openplaques:subject:id=18482,"weaving shed, Earlsdon","weaving shed, Earlsdon",place,1854,1865,11,object,,"[""weaving shed""]",weaving shed,false,,,,,,,,,1
18483,openplaques:subject:id=18483,"Methodist Chapel, Earlsdon","Methodist Chapel, Earlsdon",place,1872,1884,12,object,,"[""Methodist chapel""]",Methodist chapel,false,,,,,,,,,1
18484,openplaques:subject:id=18484,"Day School, Earlsdon","Day School, Earlsdon",place,1882,1890,8,object,,"[""school""]",school,false,,,,,,,,,1
21563,openplaques:subject:id=21563,John Prescott MP,Prescott,man,1938,,84,male,,"[""Member of Parliament""]",Member of Parliament,false,,,,,Q332393,https://en.wikipedia.org/wiki/John_Prescott,http://dbpedia.org/resource/John_Prescott,,1
17033,openplaques:subject:id=17033,Dorothy Dene,Dene,woman,1859,1899,40,female,,"[""actor"", ""artist's model""]",artist's model,false,,,,,Q5298377,https://en.wikipedia.org/wiki/Dorothy_Dene,http://dbpedia.org/resource/Dorothy_Dene,,1
23889,openplaques:subject:id=23889,Abberley House,House,place,1765,,257,object,,"[""house""]",house,false,,,,,,,,,1
23890,openplaques:subject:id=23890,John Cripps,Cripps,man,1722,1830,108,male,"",[],,false,,,,,Q,,,,1
23891,openplaques:subject:id=23891,Corinium Museum,Museum,place,1936,,86,object,"","[""museum""]",museum,false,,,,,Q5170562,https://en.wikipedia.org/wiki/Corinium_Museum,http://dbpedia.org/resource/Corinium_Museum,,1
17275,openplaques:subject:id=17275,Kennet John Beecham,Beecham,man,1848,1922,74,male,,"[""local historian""]",local historian,false,,,,,,,,,1
23887,openplaques:subject:id=23887,Dunstall House,House,place,,,unknown,object,,"[""house""]",house,false,,,,,,,,,1
23888,openplaques:subject:id=23888,Seymour Henry Bathurst,Bathurst,man,1864,1943,79,male,,"[""Earl Bathurst""]",Earl Bathurst,false,,,,,Q7459129,"https://en.wikipedia.org/wiki/Seymour_Bathurst,_7th_Earl_Bathurst","http://dbpedia.org/resource/Seymour_Bathurst,_7th_Earl_Bathurst",,1
16385,openplaques:subject:id=16385,Alfred William Maberly,Maberly,man,1822,1888,66,male,,"[""architect"", ""business partner""]",architect,false,,,,,,,,,1
16386,openplaques:subject:id=16386,James Medland,Medland,man,1808,1894,86,male,,"[""architect"", ""business partner""]",architect,false,,,,,Q24579019,https://en.wikipedia.org/wiki/James_Medland,http://dbpedia.org/resource/James_Medland,,1
17274,openplaques:subject:id=17274,"King's Head Hotel, Cirencester","King's Head Hotel, Cirencester",place,1860,,162,object,,"[""hotel""]",hotel,false,,,,,,,,,1
19862,openplaques:subject:id=19862,Rory Young,Young,man,,,unknown,male,,"[""craftsman""]",craftsman,false,,,,,,,,,1
23879,openplaques:subject:id=23879,Cecily Hill Barracks,Cecily Hill Barracks,place,1857,,165,object,"","[""barracks""]",barracks,false,,,,,Q16980320,https://en.wikipedia.org/wiki/Cecily_Hill_Barracks,http://dbpedia.org/resource/Cecily_Hill_Barracks,,1
17518,openplaques:subject:id=17518,Edward Webb,Webb,man,,,unknown,male,,"[""surveyor""]",surveyor,false,,,,,Q16741857,https://en.wikipedia.org/wiki/Edward_Webb_(politician),http://dbpedia.org/resource/Edward_Webb_(politician),,1
9120,openplaques:subject:id=9120,Bill Clinton,Clinton,man,1946,,76,male,,"[""President of the United States""]",President of the United States,false,,,,,Q1124,https://en.wikipedia.org/wiki/Bill_Clinton,http://dbpedia.org/resource/Bill_Clinton,,1
16381,openplaques:subject:id=16381,Pulp,Pulp,group,,,unknown,object,,"[""band""]",band,false,,,,,,,,,1
8971,openplaques:subject:id=8971,Blackburn Rovers Football Club,Blackburn Rovers Football Club,group,1875,,147,object,,"[""association football club"", ""founder member of the Football League""]",association football club,false,,,,,,,,,1
16380,openplaques:subject:id=16380,Jedidiah Buxton,Buxton,man,1707,1772,65,male,,"[""mathematical genius"", ""farm labourer""]",mathematical genius,false,,,,,Q4076065,https://en.wikipedia.org/wiki/Jedediah_Buxton,http://dbpedia.org/resource/Jedediah_Buxton,,1
16379,openplaques:subject:id=16379,William Barron,Barron,man,1805,1891,86,male,,[],,false,,,,,Q18917633,,,,1
16378,openplaques:subject:id=16378,Frances Bush,Bush,woman,1845,1909,64,female,,"[""lace manufacturer""]",lace manufacturer,false,,,,,,,,,1
3426,openplaques:subject:id=3426,Sir Barnes Wallis CBE FRS,Wallis,man,1887,1979,92,male,,"[""Knight Bachelor"", ""Commander of the Most Excellent Order of the British Empire"", ""Fellow of the Royal Society"", ""pioneer of aircraft design"", ""father""]",Commander of the Most Excellent Order of the British Empire,false,,,,,Q719717,https://en.wikipedia.org/wiki/Barnes_Wallis,http://dbpedia.org/resource/Barnes_Wallis,,1
4478,openplaques:subject:id=4478,John Bunyan,Bunyan,man,1628,1688,60,male,,"[""writer"", ""preacher""]",writer,false,,,,,Q108206,https://en.wikipedia.org/wiki/John_Bunyan,http://dbpedia.org/resource/John_Bunyan,,1
16368,openplaques:subject:id=16368,Basil Morrison,Morrison,man,1915,2012,97,male,,"[""artist"", ""historian""]",historian,false,,,,,,,,,1
18255,openplaques:subject:id=18255,Culcheth Hall School,Culcheth Hall School,place,1891,2011,120,object,,"[""school""]",school,false,,,,,,,,,1
18261,openplaques:subject:id=18261,"Market, Altrincham","Market, Altrincham",place,,,unknown,object,,"[""market""]",market,false,,,,,,,,,1
18262,openplaques:subject:id=18262,Sir George Grey KCB,Grey,man,1827,1883,55,male,,"[""Knight Commander of the Order of the Bath"", ""Earl of Stamford"", ""Earl of Warrington""]",Knight Commander of the Order of the Bath,false,,,,,Q76821,https://en.wikipedia.org/wiki/George_Grey,http://dbpedia.org/resource/George_Grey,,1
257,openplaques:subject:id=257,E. H. Shepard,Shepard,man,1879,1976,97,male,,"[""painter"", ""illustrator""]",painter,false,,,,,Q382031,https://en.wikipedia.org/wiki/E._H._Shepard,http://dbpedia.org/resource/E._H._Shepard,,1
5953,openplaques:subject:id=5953,A. A. Milne,Milne,man,1882,1956,74,male,,"[""author"", ""playwright"", ""father""]",author,false,,,,,Q207036,https://en.wikipedia.org/wiki/A._A._Milne,http://dbpedia.org/resource/A._A._Milne,,1
22269,openplaques:subject:id=22269,Capt Edward Kinder Bradbury VC,Bradbury,man,1881,1914,33,male,,"[""Victoria Cross recipient"", ""British Army Captain""]",Victoria Cross recipient,false,,,,,Q5343939,https://en.wikipedia.org/wiki/Edward_Kinder_Bradbury,http://dbpedia.org/resource/Edward_Kinder_Bradbury,,1
16365,openplaques:subject:id=16365,Gregory Gunne,Gunne,man,,,unknown,male,,[],,false,,,,,,,,,1
16366,openplaques:subject:id=16366,Tyburn Convent,Tyburn Convent,place,1903,,119,object,,"[""convent""]",convent,false,,,,,,,,,1
20326,openplaques:subject:id=20326,Dr Elizabeth Casson,Casson,woman,1881,1954,73,female,,"[""Doctor - Bachelor of Medicine MBBS"", ""Doctor of Medicine"", ""founder of the first UK school of occupational therapy""]",founder of the first UK school of occupational therapy,false,,,,,Q5362547,https://en.wikipedia.org/wiki/Elizabeth_Casson,http://dbpedia.org/resource/Elizabeth_Casson,,1
369,openplaques:subject:id=369,Sir David Low,Low,man,1891,1963,72,male,,"[""cartoonist"", ""Knight Bachelor""]",cartoonist,false,,,,,Q473773,https://en.wikipedia.org/wiki/David_Low_(cartoonist),http://dbpedia.org/resource/David_Low_(cartoonist),,1
2246,openplaques:subject:id=2246,John Stuart Mill,Mill,man,1806,1873,67,male,,"[""philosopher"", ""son""]",philosopher,false,,,James Mill,16766,Q50020,https://en.wikipedia.org/wiki/John_Stuart_Mill,http://dbpedia.org/resource/John_Stuart_Mill,,1
16766,openplaques:subject:id=16766,James Mill,Mill,man,1773,1836,63,male,,"[""philosopher"", ""father""]",philosopher,false,,,,,Q271666,https://en.wikipedia.org/wiki/James_Mill,http://dbpedia.org/resource/James_Mill,,1
17051,openplaques:subject:id=17051,Tamberlaine Davies,Davies,man,1620,1685,65,male,,"[""mercer""]",mercer,false,,,,,,,,,1
17052,openplaques:subject:id=17052,"High Cross, Ludlow","High Cross, Ludlow",place,,,unknown,object,,"[""market cross""]",market cross,false,,,,,,,,,1
17078,openplaques:subject:id=17078,Red Bus Recording Studio,Recording Studio,place,1978,,44,object,,"[""recording studio""]",recording studio,false,,,,,,,,,1
16352,openplaques:subject:id=16352,Jocelyn Brooke,Brooke,man,1908,1966,58,male,,"[""author""]",author,false,,,,,Q6207104,https://en.wikipedia.org/wiki/Jocelyn_Brooke,http://dbpedia.org/resource/Jocelyn_Brooke,,1
22449,openplaques:subject:id=22449,High Street Croydon,High Street Croydon,place,,,unknown,object,,"[""street""]",street,false,,,,,,,,,1
9469,openplaques:subject:id=9469,Volk's Electric Railway,Volk's Electric Railway,thing,1883,,139,object,,"[""railway""]",railway,false,,,,,Q378512,https://en.wikipedia.org/wiki/Volk's_Electric_Railway,http://dbpedia.org/resource/Volk's_Electric_Railway,,1
21331,openplaques:subject:id=21331,Jews' Court,Court,place,,,unknown,object,,"[""synagogue""]",synagogue,false,,,,,,,,,1
21328,openplaques:subject:id=21328,Jews House,House,place,1170,,852,object,,"[""house""]",house,false,,,,,,,,,1
